sentence,difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,AUX,ADP,SCONJ,PUNCT,num_words_before_first_verb,VERB,ADJ,ADV,,NOUN,DET,CCONJ,PER,PART,INTJ,MISC,PROPN,LOC,ORG,NUM,X,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
"Moi-même, je suis séduit par la coincidentia oppositorum, la nécessité de maintenir ensemble les contraires.",C2,108,15,6.266666666666667,7.0,2.142857142857143,1.0,1.0,2.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"I myself am seduced by the coincidentia oppositorum, the need to keep opposites together.",105.0,0.02777777777777779,61.0,0.43518518518518523,0.6686978578364347,0.07407407407407407,0.13793103448275862
J'errais sans cesse devant la porte d'Ellénore.,C2,47,7,5.857142857142857,1.0,7.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I wandered endlessly in front of Ellénore&#39;s door.,49.0,0.07547169811320753,40.0,0.24528301886792447,0.6436099250230121,0.0,0.0
"Figurez-vous tous ces pauvres gens, entassés dans un logement insalubre, sous un plafond qui menace de s'effondrer à tout moment",C2,128,20,5.45,7.0,2.857142857142857,3.0,0.0,4.0,0.0,3.0,9.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Imagine all these poor people, crammed into unsanitary housing, under a ceiling that threatens to collapse at any moment",125.0,0.0234375,97.0,0.2421875,0.6832077423167848,0.02631578947368421,0.05128205128205128
"Dans cet extrait, Dieu lie la souffrance au travail de manière puissante car il s'agit en quelque sorte d'une malédiction prononcée par cet être divin",C2,150,25,5.04,6.0,4.166666666666667,2.0,1.0,5.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"In this excerpt, God links suffering to work in a powerful way because it is in a way a curse pronounced by this divine being.",140.0,0.06666666666666665,105.0,0.30000000000000004,0.6888888888888888,0.0,0.0
"Cet indice, basé sur la formule de Herfindahl‐Hirschmann utilisée dans le domaine de l'économie comme mesure de la concentration du marché, représente dans notre cas le degré de fragmentation, ou vice‐versa de consolidation, de la structure institutionnelle des cantons.",C2,270,39,5.948717948717949,18.0,2.1666666666666665,0.0,0.0,10.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This index, based on the Herfindahl-Hirschmann formula used in the field of economics as a measure of market concentration, represents in our case the degree of fragmentation, or vice-versa of consolidation, of the institutional structure of the cantons.",251.0,0.07037037037037042,123.0,0.5444444444444445,0.7622802850759619,0.0547945205479452,0.1038961038961039
"Je ne sais quel instinct m'avertissait d'ailleurs de me défier de ces axiomes généraux si exempts de toute restriction, si purs de toute nuance.",C2,144,24,5.041666666666667,7.0,3.4285714285714284,3.0,0.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I do not know what instinct warned me, moreover, to distrust these general axioms so free of all restriction, so pure of all nuance.",139.0,0.03472222222222221,85.0,0.4097222222222222,0.7016878284401648,0.06666666666666667,0.125
"Autant dire: une humanité sans violence, une nature sans histoire, un monde sans guerre, voué à la simple émulation par les calmes conquêtes de la puissance technique.",C2,167,27,5.222222222222222,9.0,3.0,0.0,0.0,6.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In other words: a humanity without violence, a nature without history, a world without war, dedicated to simple emulation by the calm conquests of technical power.",158.0,0.053892215568862256,95.0,0.43113772455089816,0.6971247198853826,0.06,0.11320754716981132
"D'ici là, ""l'infosphère"" continuera son expansion vertigineuse ; la masse de connaissances double déjà tous les deux ans.",C2,121,18,5.777777777777778,4.0,4.5,0.0,1.0,2.0,0.0,5.0,9.0,1.0,2.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Until then, the &quot;infosphere&quot; will continue its dizzying expansion; the mass of knowledge already doubles every two years.",124.0,0.05343511450381677,93.0,0.29007633587786263,0.6894031811596367,0.0,0.0
"Les expériences qui ont été faites démontrent donc chez l'enfant l'aptitude au mimétisme phonique mais aussi la capacité d'acquérir non seulement le vocabulaire et la syntaxe, mais aussi la prononciation",C2,203,30,5.8,11.0,2.727272727272727,1.0,2.0,2.0,0.0,1.0,6.0,3.0,1.0,5.0,0.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The experiments which have been carried out therefore demonstrate in children the aptitude for phonic mimicry but also the capacity to acquire not only vocabulary and syntax, but also pronunciation.",180.0,0.11330049261083741,121.0,0.40394088669950734,0.7345723242274967,0.0,0.0
"Ça vous débagoule des raisons, des accusations, des syllogismes, des calomnies, des paroles à rendre fou !",C2,106,17,5.294117647058823,7.0,2.4285714285714284,1.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Reasons, accusations, syllogisms, calumnies, words to drive you crazy!",100.0,0.05660377358490565,59.0,0.44339622641509435,0.6730023476219459,0.04,0.07692307692307693
"Pour Descartes, cette liberté d'indifférence, bien que considérée comme ""le plus bas degré de la liberté"", témoigne en même temps d'un pur libre arbitre qui apparente l'homme à Dieu (Méditation quatrième)",C2,204,31,5.612903225806452,7.0,4.428571428571429,1.0,1.0,7.0,1.0,7.0,17.0,3.0,4.0,2.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"For Descartes, this freedom of indifference, although considered as &quot;the lowest degree of freedom&quot;, testifies at the same time to a pure free will which relates man to God (Meditation fourth)",181.0,0.11274509803921573,126.0,0.38235294117647056,0.7059161207536976,0.01639344262295082,0.03225806451612903
"Entre ceux qui ne jurent que par l'introduction de l'informatique comme un enseignement obligatoire, et ceux qui ont peur que l'on veuille transformer le primaire en une prépa à l'Ecole 42, il existe pourtant des pistes pour initier les enseignants et favoriser un passage du périscolaire au scolaire, sans avoir à attendre une réforme du socle commun qui prendra des années.",C2,375,61,5.163934426229508,27.0,2.259259259259259,7.0,2.0,9.0,2.0,4.0,5.0,8.0,4.0,2.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,"Between those who swear by the introduction of computer science as a compulsory education, and those who are afraid that we want to transform primary school into a preparation for School 42, there are, however, avenues for initiating teachers and promote a transition from extracurricular to schooling, without having to wait for a reform of the common base which will take years.",359.0,0.05526315789473679,268.0,0.2947368421052632,0.6972212139544264,0.00819672131147541,0.016260162601626018
"La chronologie antique ne prend sens que sur un large pourtour de la Méditerranée, de même que ce découpage spatial n'est pertinent comme entité géographique que durant cette période pendant laquelle la mer intérieure n'est pas vécue comme une limite.",C2,251,40,5.3,14.0,2.857142857142857,1.0,2.0,7.0,3.0,2.0,5.0,2.0,5.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"The ancient chronology only takes on meaning over a large circumference of the Mediterranean, just as this spatial division is only relevant as a geographical entity during this period during which the inland sea is not experienced as a limit.",240.0,0.043824701195219085,172.0,0.31474103585657376,0.7093598382664341,0.02564102564102564,0.05
Un enfant peut avoir parfois l'impression d'avoir complètement oublié une connaissance acquise durant l'année scolaire,C2,118,15,6.933333333333334,1.0,15.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A child can sometimes have the impression of having completely forgotten a knowledge acquired during the school year,101.0,0.14406779661016944,77.0,0.34745762711864403,0.6981707917703689,0.0,0.0
"L'idée était de stimuler chez les élèves l'esprit scientifique et les capacités d'expression, de favoriser leur compréhension du monde, et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société (éducation à la santé, au développement durable .) avec pour objectif que chacun de ces projets touche en moyenne 10'000 classes.",C2,399,62,5.451612903225806,27.0,2.2962962962962963,1.0,1.0,15.0,1.0,7.0,5.0,7.0,4.0,1.0,0.0,18.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The idea was to stimulate the scientific spirit and the capacities of expression in the pupils, to promote their understanding of the world, and to enable them to better play their role of citizen by proposing educational projects directed towards questions of society ( health education, sustainable development.) with the aim that each of these projects will reach an average of 10,000 classes.",367.0,0.08020050125313283,252.0,0.368421052631579,0.7342750816435027,0.016260162601626018,0.032
"Quand elle s'amusait dans la conversation, ses yeux se tournaient naturellement vers moi.",C2,89,13,5.923076923076923,5.0,2.6,4.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When she was enjoying herself in the conversation, her eyes would naturally turn to me.",75.0,0.1573033707865169,57.0,0.3595505617977528,0.7113238993130508,0.037037037037037035,0.07142857142857142
"Le deuxième profil représente les cantons qui ont des instruments de contingentement spatial à l'apparence similaires à ceux du premier groupe, mais qui sont utilisés avec une précision moindre et ouvrant plus facilement la porte à des exceptions et à des modifications des limites des zones constructibles.",C2,307,47,5.553191489361702,22.0,2.1363636363636362,3.0,1.0,6.0,0.0,2.0,4.0,4.0,6.0,2.0,0.0,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The second profile represents the cantons which have spatial quota instruments similar in appearance to those of the first group, but which are used with less precision and open the door more easily to exceptions and modifications of the boundaries of building zones. .",276.0,0.10097719869706845,187.0,0.3908794788273615,0.7394762355864014,0.05813953488372093,0.10989010989010989
"Le récit s'ordonne par l'accumulation de saynètes, procédé qui donne une tonalité picaresque au parcours, mais qui participe aussi à ancrer les souvenirs d'une mobilité dans des lieux, ne seraient-ils que de passage.",C2,216,33,5.575757575757576,14.0,2.357142857142857,4.0,1.0,6.0,1.0,5.0,4.0,5.0,2.0,2.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The story is organized by the accumulation of sketches, a process which gives a picaresque tone to the journey, but which also helps to anchor memories of mobility in places, even if they are only passing through.",208.0,0.03703703703703709,144.0,0.33333333333333337,0.6968133309437783,0.014492753623188406,0.02857142857142857
Mais trop de gens sont encore désarmés face aux ordinateurs.,C2,60,10,5.1,3.0,3.3333333333333335,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,But too many people are still helpless in the face of computers.,59.0,0.078125,46.0,0.28125,0.6425595238095237,0.047619047619047616,0.09090909090909091
"L'apprentissage du code et plus largement d'une culture générale du numérique à l'école est une mesure réclamée depuis longtemps par l'Académie des Sciences, soutenue par des acteurs qui comptent dans le secteur numérique, comme la Cnil ou le Conseil national du numérique, et qui figure même dans une proposition de loi de la députée UMP Laure de la Raudière.",C2,360,59,5.11864406779661,27.0,2.185185185185185,2.0,1.0,11.0,0.0,4.0,20.0,4.0,3.0,4.0,0.0,15.0,16.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,"Learning the code and more generally a general digital culture at school is a measure long demanded by the Academy of Sciences, supported by key players in the digital sector, such as the Cnil or the National Council. digital, and which even appears in a bill from UMP deputy Laure de la Raudière.",341.0,0.05277777777777781,219.0,0.3916666666666667,0.7525757575757576,0.08737864077669903,0.16071428571428573
"Du fait de la progression démographique et du développement des classes moyennes dans le monde, les systèmes éducatifs vont devoir former, d'ici à 2050, autant d'étudiants que durant toute l'histoire de l'humanité réunie car d'ici là, ""l'infosphère"" continuera son expansion vertigineuse ; la masse de connaissances double déjà tous les deux ans.",C2,346,52,5.673076923076923,15.0,3.466666666666667,0.0,2.0,9.0,0.0,8.0,12.0,5.0,5.0,6.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"Due to the demographic progression and the development of the middle classes in the world, the education systems will have to train, by 2050, as many students as during the whole history of humanity together because by then, the &quot;infosphere&quot; will continue its dizzying expansion; the mass of knowledge already doubles every two years.",327.0,0.054913294797687806,229.0,0.338150289017341,0.7895521125049747,0.02912621359223301,0.05660377358490566
"Sur une sorte de haquet, deux futailles de vin posaient, car c'était pour fêter la surprise d'un petit convoi républicain que Charette avait accordé cette débauche à son armée.",C2,176,29,5.103448275862069,9.0,3.2222222222222223,1.0,2.0,6.0,1.0,3.0,11.0,3.0,2.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"On a sort of hatchet, two casks of wine were posed, for it was to celebrate the surprise of a small Republican convoy that Charette had granted this debauchery to his army.",166.0,0.05681818181818177,110.0,0.375,0.7172112939302019,0.03389830508474576,0.06557377049180328
"Le verbe d'Adnane était entièrement vacciné contre les mots omniprésents de la langue de bois de l'époque, comme s'il avait des oreilles-passoires filtrant les mots des médias et des haut-parleurs plantés sur chaque quartier.",C2,225,34,5.647058823529412,13.0,2.6153846153846154,1.0,1.0,6.0,1.0,3.0,7.0,4.0,2.0,2.0,0.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The verb of Adnane was fully vaccinated against the ubiquitous words of the language of wood of the time, as if it had sieve ears filtering the words of the media and loudspeakers planted on each quarter.",209.0,0.07111111111111112,139.0,0.38222222222222224,0.7237472766884533,0.0,0.0
"Il déplaçait les chaises, en faisait des obstacles, la forçait à pivoter pendant une minute autour de la même, puis, quittant celle-là, en saisissait une autre.",C2,160,26,5.1923076923076925,10.0,2.6,2.0,0.0,5.0,0.0,7.0,2.0,5.0,1.0,3.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"He moved the chairs, made them obstacles, forced her to pivot for a minute around the same one, then, leaving that one, grabbed another.",152.0,0.050000000000000044,99.0,0.38125,0.6872367465504721,0.041666666666666664,0.08
"La nécessité de prouver l'efficacité de pratiques de KM comme la volonté de mettre en évidence l'apport économique de leur patrimoine de connaissances, poussent certainement les entreprises à s'intéresser à l'évaluation de leurs connaissances",C2,242,34,6.147058823529412,13.0,2.6153846153846154,1.0,0.0,11.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"The need to prove the effectiveness of KM practices, such as the desire to highlight the economic contribution of their knowledge assets, certainly push companies to take an interest in the evaluation of their knowledge.",233.0,0.037190082644628086,167.0,0.3099173553719008,0.711401897765534,0.014705882352941176,0.028985507246376812
"De fait, en scindant son enseignement supérieur en deux systèmes concurrents, la France a créé une hiérarchie dans toutes les têtes: la grande école est synonyme de réussite, l'université de rebut.",C2,197,31,5.387096774193548,11.0,2.8181818181818183,0.0,2.0,6.0,0.0,5.0,5.0,2.0,4.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,"In fact, by splitting its higher education into two competing systems, France has created a hierarchy in everyone&#39;s mind: the high school is synonymous with success, the university of waste.",178.0,0.09644670050761417,130.0,0.3401015228426396,0.7070946209174269,0.03389830508474576,0.06557377049180328
